Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Latitude,Longitude,Start Year,Total Deaths
Climatological,Drought,Drought,YMD,People's Democratic Republic of Yemen,Western Asia,Asia,,,1977,
Climatological,Drought,Drought,YMN,Yemen Arab Republic,Western Asia,Asia,,,1977,
Climatological,Drought,Drought,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,,,1977,
Climatological,Drought,Drought,JPN,Japan,Eastern Asia,Asia,,,1977,
Climatological,Drought,Drought,GHA,Ghana,Sub-Saharan Africa,Africa,,,1977,
Climatological,Drought,Drought,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1977,
Climatological,Drought,Drought,CAN,Canada,Northern America,Americas,,,1977,
Hydrological,Flood,Flood (General),ARG,Argentina,Latin America and the Caribbean,Americas,,,1978,
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1978,26.0
Hydrological,Flood,Flood (General),FRA,France,Western Europe,Europe,,,1978,3.0
Biological,Epidemic,Viral disease,IND,India,Southern Asia,Asia,,,1978,45.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1978,41.0
Hydrological,Flood,Flood (General),ZAF,South Africa,Sub-Saharan Africa,Africa,,,1978,26.0
Biological,Epidemic,Parasitic disease,TUR,Türkiye,Western Asia,Asia,,,1978,
Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,34.809,139.259,1978,25.0
Hydrological,Flood,Flood (General),ZMB,Zambia,Sub-Saharan Africa,Africa,,,1978,11.0
Hydrological,Flood,Flood (General),DJI,Djibouti,Sub-Saharan Africa,Africa,,,1978,
Hydrological,Flood,Flood (General),BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1978,
Biological,Epidemic,Viral disease,JPN,Japan,Eastern Asia,Asia,,,1978,
Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,,,1978,
Meteorological,Storm,Blizzard/Winter storm,USA,United States of America,Northern America,Americas,,,1978,65.0
Meteorological,Storm,Storm (General),CUB,Cuba,Latin America and the Caribbean,Americas,,,1978,6.0
Biological,Epidemic,Bacterial disease,MDV,Maldives,Southern Asia,Asia,,,1978,219.0
Biological,Epidemic,Bacterial disease,IDN,Indonesia,South-eastern Asia,Asia,,,1978,82.0
Hydrological,Flood,Flood (General),MEX,Mexico,Latin America and the Caribbean,Americas,,,1978,6.0
Hydrological,Flood,Flood (General),MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1978,40.0
Hydrological,Flood,Flood (General),TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1978,
Meteorological,Storm,Tornado,IND,India,Southern Asia,Asia,,,1978,26.0
Hydrological,Flood,Flood (General),PER,Peru,Latin America and the Caribbean,Americas,,,1978,2.0
Meteorological,Storm,Storm (General),NGA,Nigeria,Sub-Saharan Africa,Africa,,,1978,100.0
Meteorological,Storm,Tropical cyclone,AUS,Australia,Australia and New Zealand,Oceania,,,1978,5.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1978,1000.0
Climatological,Wildfire,Forest fire,BEN,Benin,Sub-Saharan Africa,Africa,,,1978,2.0
Meteorological,Storm,Tornado,IND,India,Southern Asia,Asia,,,1978,500.0
Meteorological,Storm,Tornado,IND,India,Southern Asia,Asia,,,1978,100.0
Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,38.391,15.066,1978,5.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1978,
Biological,Epidemic,Bacterial disease,BGD,Bangladesh,Southern Asia,Asia,,,1978,129.0
Hydrological,Flood,Riverine flood,DFR,Germany Federal Republic,Western Europe,Europe,,,1978,2.0
Meteorological,Extreme temperature,Heat wave,IND,India,Southern Asia,Asia,,,1978,150.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1978,21.0
Biological,Epidemic,Viral disease,PHL,Philippines,South-eastern Asia,Asia,,,1978,17.0
Geophysical,Volcanic activity,Ash fall,PHL,Philippines,South-eastern Asia,Asia,,,1978,
Hydrological,Flood,Flood (General),LKA,Sri Lanka,Southern Asia,Asia,,,1978,10.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1978,30.0
Meteorological,Storm,Tropical cyclone,MMR,Myanmar,South-eastern Asia,Asia,,,1978,
Biological,Epidemic,Bacterial disease,BDI,Burundi,Sub-Saharan Africa,Africa,,,1978,54.0
Hydrological,Flood,Flood (General),CHL,Chile,Latin America and the Caribbean,Americas,,,1978,4.0
Biological,Epidemic,Viral disease,IND,India,Southern Asia,Asia,,,1978,48.0
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1978,8.0
Hydrological,Flood,Flood (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1978,27.0
Hydrological,Flood,Riverine flood,ESP,Spain,Southern Europe,Europe,,,1978,2.0
Biological,Epidemic,Bacterial disease,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,,,1978,
Biological,Epidemic,Bacterial disease,RWA,Rwanda,Sub-Saharan Africa,Africa,,,1978,
Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,38.19,142.028,1978,28.0
Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,40.739,23.229,1978,50.0
Meteorological,Storm,Tornado,ITA,Italy,Southern Europe,Europe,,,1978,1.0
Hydrological,Flood,Flood (General),AFG,Afghanistan,Southern Asia,Asia,,,1978,120.0
Hydrological,Flood,Flood (General),SDN,Sudan,Northern Africa,Africa,,,1978,34.0
Hydrological,Flood,Flood (General),NPL,Nepal,Southern Asia,Asia,,,1978,130.0
Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,,,1978,393.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1978,3800.0
Biological,Epidemic,Bacterial disease,IDN,Indonesia,South-eastern Asia,Asia,,,1978,11.0
Biological,Epidemic,Bacterial disease,BHR,Bahrain,Western Asia,Asia,,,1978,111.0
Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,,,1978,17.0
Hydrological,Flood,Flood (General),ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1978,9.0
Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,,,1978,
Geophysical,Volcanic activity,Ash fall,PHL,Philippines,South-eastern Asia,Asia,,,1978,
Hydrological,Flood,Flood (General),PHL,Philippines,South-eastern Asia,Asia,,,1978,53.0
Hydrological,Flood,Riverine flood,VNM,Viet Nam,South-eastern Asia,Asia,,,1978,74.0
Hydrological,Flood,Flood (General),THA,Thailand,South-eastern Asia,Asia,,,1978,96.0
Hydrological,Flood,Flood (General),LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,,,1978,31.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1978,810.0
Biological,Epidemic,Bacterial disease,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1978,8.0
Geophysical,Earthquake,Ground movement,DFR,Germany Federal Republic,Western Europe,Europe,48.29,9.01,1978,
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1978,6.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,33.386,57.434,1978,25000.0
Meteorological,Storm,Tropical cyclone,HND,Honduras,Latin America and the Caribbean,Americas,,,1978,
Meteorological,Storm,Tropical cyclone,BLZ,Belize,Latin America and the Caribbean,Americas,,,1978,5.0
Biological,Epidemic,Viral disease,GMB,Gambia,Sub-Saharan Africa,Africa,,,1978,200.0
Biological,Epidemic,Bacterial disease,IND,India,Southern Asia,Asia,,,1978,113.0
Biological,Epidemic,Viral disease,IND,India,Southern Asia,Asia,,,1978,2000.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1978,59.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1978,340.0
Meteorological,Storm,Storm (General),ARG,Argentina,Latin America and the Caribbean,Americas,,,1978,5.0
Hydrological,Flood,Flood (General),LKA,Sri Lanka,Southern Asia,Asia,,,1978,
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1978,64.0
Hydrological,Flood,Flood (General),PAN,Panama,Latin America and the Caribbean,Americas,,,1978,19.0
Meteorological,Storm,Tropical cyclone,LKA,Sri Lanka,Southern Asia,Asia,,,1978,740.0
Meteorological,Storm,Storm (General),IND,India,Southern Asia,Asia,,,1978,15.0
Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,16.01,-96.591,1978,9.0
Biological,Epidemic,Bacterial disease,SEN,Senegal,Sub-Saharan Africa,Africa,,,1978,5.0
Hydrological,Flood,Flood (General),BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1978,40.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1978,
Hydrological,Flood,Flood (General),MYS,Malaysia,South-eastern Asia,Asia,,,1978,
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,32.14,49.65,1978,45.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1978,8.0
Meteorological,Storm,Tropical cyclone,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1978,4.0
Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,,,1978,70.0
Biological,Infestation,Locust infestation,GNB,Guinea-Bissau,Sub-Saharan Africa,Africa,,,1978,
Hydrological,Flood,Flood (General),SEN,Senegal,Sub-Saharan Africa,Africa,,,1978,
Biological,Epidemic,Viral disease,DOM,Dominican Republic,Latin America and the Caribbean,Americas,,,1978,
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1978,66.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1978,49.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1978,47.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1978,32.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1978,24.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1978,
Hydrological,Flood,Flood (General),PHL,Philippines,South-eastern Asia,Asia,,,1978,
Hydrological,Mass movement (wet),Landslide (wet),PHL,Philippines,South-eastern Asia,Asia,,,1978,22.0
Biological,Epidemic,Bacterial disease,RWA,Rwanda,Sub-Saharan Africa,Africa,,,1978,17.0
Biological,Epidemic,Bacterial disease,IRQ,Iraq,Western Asia,Asia,,,1978,1.0
Hydrological,Flood,Flood (General),NZL,New Zealand,Australia and New Zealand,Oceania,,,1978,
Hydrological,Flood,Flood (General),NZL,New Zealand,Australia and New Zealand,Oceania,,,1978,
Hydrological,Flood,Flood (General),NZL,New Zealand,Australia and New Zealand,Oceania,,,1978,
Hydrological,Flood,Flood (General),THA,Thailand,South-eastern Asia,Asia,,,1978,
Hydrological,Flood,Flood (General),AUS,Australia,Australia and New Zealand,Oceania,,,1978,6.0
Hydrological,Flood,Flood (General),AUS,Australia,Australia and New Zealand,Oceania,,,1978,1.0
Hydrological,Flood,Flood (General),HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1978,
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1978,3.0
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1978,1.0
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1978,7.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1978,170.0
Biological,Infestation,Infestation (General),VNM,Viet Nam,South-eastern Asia,Asia,,,1978,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1978,100.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1978,25.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1978,25.0
Meteorological,Storm,Storm (General),THA,Thailand,South-eastern Asia,Asia,,,1978,50.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1978,27.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,36.69,39.79,1978,
Climatological,Drought,Drought,IDN,Indonesia,South-eastern Asia,Asia,,,1978,63.0
Climatological,Drought,Drought,BRA,Brazil,Latin America and the Caribbean,Americas,,,1978,
Climatological,Drought,Drought,CHN,China,Eastern Asia,Asia,,,1978,
Climatological,Drought,Drought,MEX,Mexico,Latin America and the Caribbean,Americas,,,1978,
Climatological,Drought,Drought,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,,,1978,
Climatological,Drought,Drought,MRT,Mauritania,Sub-Saharan Africa,Africa,,,1978,
Climatological,Drought,Drought,PHL,Philippines,South-eastern Asia,Asia,,,1978,
Climatological,Drought,Drought,AUS,Australia,Australia and New Zealand,Oceania,,,1978,
Hydrological,Flood,Flood (General),PRT,Portugal,Southern Europe,Europe,,,1979,19.0
Biological,Epidemic,Bacterial disease,MLI,Mali,Sub-Saharan Africa,Africa,,,1979,30.0
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1979,300.0
Meteorological,Extreme temperature,Cold wave,DFR,Germany Federal Republic,Western Europe,Europe,,,1979,
Meteorological,Storm,Tropical cyclone,VUT,Vanuatu,Melanesia,Oceania,,,1979,
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,33.897,59.472,1979,199.0
Biological,Epidemic,Bacterial disease,BFA,Burkina Faso,Sub-Saharan Africa,Africa,,,1979,241.0
Hydrological,Flood,Flood (General),PRT,Portugal,Southern Europe,Europe,,,1979,4.0
Meteorological,Storm,Tropical cyclone,MUS,Mauritius,Sub-Saharan Africa,Africa,,,1979,
Climatological,Wildfire,Forest fire,MMR,Myanmar,South-eastern Asia,Asia,,,1979,
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-16.39,-72.658,1979,13.0
Meteorological,Storm,Tropical cyclone,SLB,Solomon Islands,Melanesia,Oceania,,,1979,2.0
Geophysical,Volcanic activity,Ash fall,IDN,Indonesia,South-eastern Asia,Asia,,,1979,175.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1979,128.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1979,230.0
Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,17.813,-101.276,1979,5.0
Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,,,1979,53.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1979,48.0
Geophysical,Volcanic activity,Ash fall,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Americas,,,1979,2.0
Geophysical,Earthquake,Ground movement,ALB,Albania,Southern Europe,Europe,42.096,19.209,1979,35.0
Geophysical,Earthquake,Ground movement,YUG,Yugoslavia,Southern Europe,Europe,42.096,19.209,1979,121.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1979,18.0
Hydrological,Flood,Flood (General),JAM,Jamaica,Latin America and the Caribbean,Americas,,,1979,4.0
Hydrological,Flood,Flood (General),DOM,Dominican Republic,Latin America and the Caribbean,Americas,,,1979,32.0
Hydrological,Flood,Riverine flood,PRY,Paraguay,Latin America and the Caribbean,Americas,,,1979,
Hydrological,Flood,Flood (General),ARG,Argentina,Latin America and the Caribbean,Americas,,,1979,
Meteorological,Extreme temperature,Heat wave,IND,India,Southern Asia,Asia,,,1979,300.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1979,23.0
Hydrological,Flood,Flood (General),MWI,Malawi,Sub-Saharan Africa,Africa,,,1979,
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1979,3.0
Meteorological,Storm,Sand/Dust storm,EGY,Egypt,Northern Africa,Africa,,,1979,3.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1979,594.0
Geophysical,Earthquake,Ground movement,YUG,Yugoslavia,Southern Europe,Europe,42.255,18.752,1979,
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-8.21,115.95,1979,34.0
Hydrological,Flood,Flood (General),JAM,Jamaica,Latin America and the Caribbean,Americas,,,1979,40.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1979,13.0
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1979,23.0
Hydrological,Flood,Flood (General),TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1979,
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1979,100.0
Meteorological,Extreme temperature,Heat wave,IND,India,Southern Asia,Asia,,,1979,100.0
Meteorological,Extreme temperature,Heat wave,PAK,Pakistan,Southern Asia,Asia,,,1979,70.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,31.452,119.241,1979,42.0
Geophysical,Earthquake,Tsunami,IDN,Indonesia,South-eastern Asia,Asia,8.8,123.5,1979,539.0
Meteorological,Storm,Tropical cyclone,DMA,Dominica,Latin America and the Caribbean,Americas,,,1979,40.0
Meteorological,Storm,Tropical cyclone,DOM,Dominican Republic,Latin America and the Caribbean,Americas,,,1979,1400.0
Meteorological,Storm,Tropical cyclone,MTQ,Martinique,Latin America and the Caribbean,Americas,,,1979,
Hydrological,Flood,Flood (General),MEX,Mexico,Latin America and the Caribbean,Americas,,,1979,
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1979,12.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1979,6.0
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1979,50.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1979,42.0
Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,,,1979,115.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,41.145,108.129,1979,
Meteorological,Storm,Tropical cyclone,HTI,Haiti,Latin America and the Caribbean,Americas,,,1979,8.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-1.679,136.04,1979,2.0
Geophysical,Volcanic activity,Ash fall,ITA,Italy,Southern Europe,Europe,37.734,15.004,1979,9.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1979,31.0
Hydrological,Flood,Flood (General),EGY,Egypt,Northern Africa,Africa,,,1979,50.0
Hydrological,Flood,Flood (General),MMR,Myanmar,South-eastern Asia,Asia,,,1979,
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1979,13.0
Geophysical,Earthquake,Ground movement,GTM,Guatemala,Latin America and the Caribbean,Americas,14.321,-90.082,1979,
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1979,71.0
Hydrological,Flood,Flood (General),HND,Honduras,Latin America and the Caribbean,Americas,,,1979,1.0
Hydrological,Flood,Flood (General),COL,Colombia,Latin America and the Caribbean,Americas,,,1979,62.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1979,140.0
Hydrological,Flood,Flood (General),YUG,Yugoslavia,Southern Europe,Europe,,,1979,22.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-7.656,108.252,1979,26.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,33.918,59.741,1979,350.0
Hydrological,Flood,Flood (General),GRC,Greece,Southern Europe,Europe,,,1979,15.0
Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,4.805,-76.217,1979,60.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,33.962,59.726,1979,16.0
Hydrological,Flood,Flood (General),BLZ,Belize,Latin America and the Caribbean,Americas,,,1979,
Hydrological,Flood,Flood (General),NIC,Nicaragua,Latin America and the Caribbean,Americas,,,1979,
