Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Latitude,Longitude,Start Year,Total Deaths
Hydrological,Flood,Riverine flood,PAK,Pakistan,Southern Asia,Asia,,,1950,2900.0
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-13.5,-72.0,1950,83.0
Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,,,1950,45.0
Hydrological,Flood,Flood (General),CHN,China,Eastern Asia,Asia,,,1950,500.0
Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,28.5,96.5,1950,1500.0
Meteorological,Storm,Tropical cyclone,ATG,Antigua and Barbuda,Latin America and the Caribbean,Americas,,,1950,2.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1950,509.0
Meteorological,Storm,Storm (General),IND,India,Southern Asia,Asia,,,1950,90.0
Meteorological,Storm,Tornado,CAN,Canada,Northern America,Americas,,,1950,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1950,200.0
Hydrological,Flood,Flood (General),CAN,Canada,Northern America,Americas,,,1950,1.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1950,34.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1950,38.0
Hydrological,Flood,Flood (General),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1950,50.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1950,52.0
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1950,50.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1950,100.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1950,33.0
Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,7.8,-72.5,1950,211.0
Geophysical,Earthquake,Ground movement,VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,10.5,-68.0,1950,100.0
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1950,77.0
Geophysical,Volcanic activity,Ash fall,PHL,Philippines,South-eastern Asia,Asia,,,1950,84.0
Hydrological,Mass movement (wet),Landslide (wet),PER,Peru,Latin America and the Caribbean,Americas,,,1950,130.0
Biological,Epidemic,Bacterial disease,SDN,Sudan,Northern Africa,Africa,,,1950,
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,27.3,53.2,1950,20.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,40.0,40.0,1950,20.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-6.0,113.0,1950,16.0
Geophysical,Volcanic activity,Ash fall,IDN,Indonesia,South-eastern Asia,Asia,,,1951,1300.0
Meteorological,Extreme temperature,Cold wave,USA,United States of America,Northern America,Americas,,,1951,25.0
Meteorological,Storm,Tornado,COM,Comoros,Sub-Saharan Africa,Africa,,,1951,500.0
Geophysical,Volcanic activity,Ash fall,PNG,Papua New Guinea,Melanesia,Oceania,,,1951,3000.0
Meteorological,Storm,Tropical cyclone,NCL,New Caledonia,Melanesia,Oceania,,,1951,2.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1951,156.0
Geophysical,Earthquake,Ground movement,SLV,El Salvador,Latin America and the Caribbean,Americas,13.3,-87.8,1951,1100.0
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1951,306.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1951,41.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,40.8,33.4,1951,54.0
Meteorological,Storm,Tropical cyclone,JAM,Jamaica,Latin America and the Caribbean,Americas,,,1951,154.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1951,50.0
Hydrological,Flood,Flood (General),CHN,China,Eastern Asia,Asia,,,1951,4800.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1951,943.0
Hydrological,Flood,Flood (General),ITA,Italy,Southern Europe,Europe,,,1951,100.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1951,87.0
Geophysical,Volcanic activity,Ash fall,PHL,Philippines,South-eastern Asia,Asia,,,1951,500.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1951,569.0
Meteorological,Storm,Tropical cyclone,VUT,Vanuatu,Melanesia,Oceania,,,1951,100.0
Hydrological,Mass movement (wet),Avalanche (wet),CHE,Switzerland,Western Europe,Europe,,,1951,92.0
Hydrological,Flood,Flood (General),MAR,Morocco,Northern Africa,Africa,,,1951,131.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1951,200.0
Meteorological,Extreme temperature,Heat wave,USA,United States of America,Northern America,Americas,,,1951,44.0
Geophysical,Earthquake,Ground movement,NIC,Nicaragua,Latin America and the Caribbean,Americas,13.0,-87.5,1951,500.0
Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,,,1951,100.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1951,225.0
Hydrological,Flood,Flood (General),ITA,Italy,Southern Europe,Europe,,,1951,63.0
Geophysical,Earthquake,Ground movement,PNG,Papua New Guinea,Melanesia,Oceania,-9.3,147.1,1951,3000.0
Geophysical,Earthquake,Ground movement,TWN,Taiwan (Province of China),Eastern Asia,Asia,23.8,121.7,1951,68.0
Geophysical,Earthquake,Ground movement,TWN,Taiwan (Province of China),Eastern Asia,Asia,22.9,121.5,1951,17.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,26.7,100.0,1951,
Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,,,1952,23.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1952,229.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1952,19.0
Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,34.958,-118.998,1952,12.0
Hydrological,Flood,Flood (General),GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1952,34.0
Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,35.333,-118.917,1952,2.0
Geophysical,Volcanic activity,Ash fall,JPN,Japan,Eastern Asia,Asia,,,1952,29.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1952,995.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,36.5,35.5,1952,20.0
Geophysical,Earthquake,Ground movement,HTI,Haiti,Latin America and the Caribbean,Americas,18.3,73.2,1952,6.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1952,400.0
Meteorological,Fog,Fog,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1952,4000.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,39.9,41.7,1952,103.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1952,50.0
Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,42.084,143.899,1952,33.0
Meteorological,Storm,Storm (General),JPN,Japan,Eastern Asia,Asia,,,1952,176.0
Hydrological,Flood,Flood (General),MEX,Mexico,Latin America and the Caribbean,Americas,,,1952,100.0
Meteorological,Storm,Storm (General),IND,India,Southern Asia,Asia,,,1952,350.0
Hydrological,Flood,Flood (General),DZA,Algeria,Northern Africa,Africa,,,1952,25.0
Hydrological,Flood,Flood (General),MEX,Mexico,Latin America and the Caribbean,Americas,,,1952,40.0
Meteorological,Storm,Storm (General),ZAF,South Africa,Sub-Saharan Africa,Africa,,,1952,35.0
Hydrological,Mass movement (wet),Landslide (wet),AUT,Austria,Western Europe,Europe,,,1952,28.0
Geophysical,Earthquake,Tsunami,SUN,Soviet Union,Eastern Europe,Europe,52.623,159.779,1952,
Geophysical,Earthquake,Tsunami,USA,United States of America,Northern America,Americas,,,1952,
Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,41.831,143.525,1952,
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,39.8,39.5,1952,94.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,30.648,91.601,1952,54.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,22.9,99.7,1952,
Geophysical,Earthquake,Ground movement,CRI,Costa Rica,Latin America and the Caribbean,Americas,10.3,-83.5,1952,29.0
Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,38.182,20.942,1953,476.0
Hydrological,Flood,Coastal flood,NLD,Netherlands (Kingdom of the),Western Europe,Europe,,,1953,2000.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,35.385,54.979,1953,970.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,40.175,27.648,1953,1200.0
Geophysical,Earthquake,Ground movement,CHL,Chile,Latin America and the Caribbean,Americas,-37.093,-72.866,1953,12.0
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1953,2566.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1953,92.0
Meteorological,Storm,Severe weather,DFR,Germany Federal Republic,Western Europe,Europe,,,1953,
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1953,250.0
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1953,1000.0
Geophysical,Earthquake,Ground movement,CHL,Chile,Latin America and the Caribbean,Americas,-22.1,-68.7,1953,3.0
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-3.552,-80.636,1953,9.0
Geophysical,Volcanic activity,Ash fall,NZL,New Zealand,Australia and New Zealand,Oceania,,,1953,150.0
Hydrological,Flood,Coastal flood,BEL,Belgium,Western Europe,Europe,,,1953,11.0
Biological,Epidemic,Viral disease,CAN,Canada,Northern America,Americas,,,1953,481.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1953,30.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1953,114.0
Hydrological,Flood,Flood (General),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1953,71.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1953,41.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1953,125.0
Meteorological,Extreme temperature,Heat wave,IND,India,Southern Asia,Asia,,,1953,400.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1953,29.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1953,142.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1953,80.0
Meteorological,Extreme temperature,Heat wave,PAK,Pakistan,Southern Asia,Asia,,,1953,111.0
Meteorological,Extreme temperature,Heat wave,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1953,158.0
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1953,1024.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1953,467.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1953,265.0
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1953,377.0
Geophysical,Earthquake,Ground movement,CYP,Cyprus,Western Asia,Asia,34.741,32.335,1953,40.0
Hydrological,Flood,Flood (General),ESP,Spain,Southern Europe,Europe,,,1953,50.0
Hydrological,Flood,Flood (General),ITA,Italy,Southern Europe,Europe,,,1953,100.0
Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,,,1953,67.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1953,38.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,28.5,52.3,1953,11.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,41.4,26.3,1953,37.0
Hydrological,Mass movement (wet),Avalanche (wet),AUT,Austria,Western Europe,Europe,,,1954,10.0
Hydrological,Mass movement (wet),Avalanche (wet),AUT,Austria,Western Europe,Europe,,,1954,200.0
Hydrological,Flood,Flood (General),IRQ,Iraq,Western Asia,Asia,,,1954,
Meteorological,Storm,Storm (General),JPN,Japan,Eastern Asia,Asia,,,1954,419.0
Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,36.0,66.0,1954,2000.0
Hydrological,Flood,Flood (General),CHN,China,Eastern Asia,Asia,,,1954,2000.0
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1954,140.0
Hydrological,Flood,Flash flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1954,2000.0
Hydrological,Flood,Flood (General),CHN,China,Eastern Asia,Asia,,,1954,30000.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1954,60.0
Geophysical,Earthquake,Ground movement,DZA,Algeria,Northern Africa,Africa,36.283,1.467,1954,1250.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1954,1761.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1954,95.0
Meteorological,Storm,Tropical cyclone,HTI,Haiti,Latin America and the Caribbean,Americas,,,1954,410.0
Hydrological,Mass movement (wet),Landslide (wet),MEX,Mexico,Latin America and the Caribbean,Americas,,,1954,100.0
Hydrological,Mass movement (wet),Landslide (wet),HTI,Haiti,Latin America and the Caribbean,Americas,,,1954,262.0
Meteorological,Storm,Tropical cyclone,ANT,Netherlands Antilles,Latin America and the Caribbean,Americas,,,1954,
Geophysical,Earthquake,Ground movement,PHL,Philippines,South-eastern Asia,Asia,13.0,123.9,1954,13.0
Meteorological,Storm,Tropical cyclone,CAN,Canada,Northern America,Americas,,,1954,83.0
Hydrological,Flood,Riverine flood,EGY,Egypt,Northern Africa,Africa,,,1954,
Geophysical,Volcanic activity,Ash fall,IDN,Indonesia,South-eastern Asia,Asia,,,1954,37.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1954,30.0
Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,39.3,22.2,1954,31.0
Hydrological,Flood,Flood (General),NPL,Nepal,Southern Asia,Asia,,,1954,60.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1954,46.0
Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,,,1954,300.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1954,68.0
Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,,,1954,46.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1954,27.0
Hydrological,Mass movement (wet),Landslide (wet),ITA,Italy,Southern Europe,Europe,,,1954,297.0
Hydrological,Flood,Flood (General),MAR,Morocco,Northern Africa,Africa,,,1954,30.0
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1954,47.0
Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,39.8,22.1,1954,25.0
Geophysical,Earthquake,Ground movement,PHL,Philippines,South-eastern Asia,Asia,7.674,124.081,1955,400.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1955,25.0
Meteorological,Storm,Tropical cyclone,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Americas,,,1955,
Meteorological,Storm,Tropical cyclone,NCL,New Caledonia,Melanesia,Oceania,,,1955,1.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1955,184.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1955,300.0
Meteorological,Storm,Tropical cyclone,BRB,Barbados,Latin America and the Caribbean,Americas,,,1955,57.0
Meteorological,Storm,Tropical cyclone,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Americas,,,1955,122.0
Meteorological,Storm,Tropical cyclone,BLZ,Belize,Latin America and the Caribbean,Americas,,,1955,16.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1955,1500.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1955,500.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1955,500.0
Geophysical,Earthquake,Ground movement,EGY,Egypt,Northern Africa,Africa,32.2,29.6,1955,20.0
Meteorological,Storm,Tropical cyclone,AIA,Anguilla,Latin America and the Caribbean,Americas,,,1955,
Geophysical,Mass movement (dry),Landslide (dry),CAN,Canada,Northern America,Americas,,,1955,3.0
Meteorological,Storm,Storm (General),PHL,Philippines,South-eastern Asia,Asia,,,1955,51.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1955,31.0
Meteorological,Storm,Storm (General),JPN,Japan,Eastern Asia,Asia,,,1955,198.0
Hydrological,Flood,Flood (General),AUS,Australia,Australia and New Zealand,Oceania,,,1955,70.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,30.0,101.8,1955,39.0
Hydrological,Mass movement (wet),Landslide (wet),JPN,Japan,Eastern Asia,Asia,,,1955,73.0
Hydrological,Mass movement (wet),Landslide (wet),IDN,Indonesia,South-eastern Asia,Asia,,,1955,405.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1955,125.0
Meteorological,Extreme temperature,Heat wave,USA,United States of America,Northern America,Americas,,,1955,107.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1955,72.0
Meteorological,Storm,Storm (General),PHL,Philippines,South-eastern Asia,Asia,,,1955,93.0
Meteorological,Storm,Storm (General),IND,India,Southern Asia,Asia,,,1955,120.0
Hydrological,Flood,Flood (General),LBN,Lebanon,Western Asia,Asia,,,1955,440.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1955,74.0
Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,30.5,67.0,1955,12.0
Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,39.4,23.1,1955,8.0
Geophysical,Earthquake,Ground movement,CRI,Costa Rica,Latin America and the Caribbean,Americas,10.0,-84.5,1955,10.0
Hydrological,Flood,Flood (General),CHN,China,Eastern Asia,Asia,,,1956,2000.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,27.407,54.462,1956,350.0
Geophysical,Earthquake,Ground movement,LBN,Lebanon,Western Asia,Asia,35.5,35.5,1956,136.0
Geophysical,Volcanic activity,Ash fall,SUN,Soviet Union,Eastern Europe,Europe,,,1956,
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1956,
Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,35.1,67.5,1956,100.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1956,1000.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1956,
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1956,2000.0
Meteorological,Storm,Tropical cyclone,GLP,Guadeloupe,Latin America and the Caribbean,Americas,,,1956,
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1956,100.0
Climatological,Wildfire,Forest fire,USA,United States of America,Northern America,Americas,,,1956,11.0
Meteorological,Storm,Tropical cyclone,SLB,Solomon Islands,Melanesia,Oceania,,,1956,200.0
Hydrological,Flood,Flood (General),BEL,Belgium,Western Europe,Europe,,,1956,4.0
Hydrological,Mass movement (wet),Landslide (wet),JPN,Japan,Eastern Asia,Asia,,,1956,40.0
Hydrological,Mass movement (wet),Landslide (wet),BRA,Brazil,Latin America and the Caribbean,Americas,,,1956,30.0
Hydrological,Mass movement (wet),Landslide (wet),KOR,Republic of Korea,Eastern Asia,Asia,,,1956,103.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1956,162.0
Hydrological,Mass movement (wet),Landslide (wet),BRA,Brazil,Latin America and the Caribbean,Americas,,,1956,36.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1956,45.0
Meteorological,Storm,Tropical cyclone,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1956,107.0
Meteorological,Storm,Storm (General),PHL,Philippines,South-eastern Asia,Asia,,,1956,50.0
Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,36.664,25.957,1956,53.0
Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,23.0,70.0,1956,113.0
Hydrological,Flood,Flood (General),AFG,Afghanistan,Southern Asia,Asia,,,1956,51.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1956,46.0
Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,,,1956,270.0
Hydrological,Flood,Flood (General),TUR,Türkiye,Western Asia,Asia,,,1956,138.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1956,50.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1956,27.0
Meteorological,Storm,Storm (General),JPN,Japan,Eastern Asia,Asia,,,1956,44.0
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1956,56.0
Meteorological,Storm,Tropical cyclone,IDN,Indonesia,South-eastern Asia,Asia,,,1956,300.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1956,79.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1956,25.0
Geophysical,Earthquake,Ground movement,ESP,Spain,Southern Europe,Europe,37.0,-4.0,1956,11.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1957,390.0
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1957,992.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,36.277,52.778,1957,2500.0
Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,16.5,-99.1,1957,160.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1957,42.0
Geophysical,Volcanic activity,Ash fall,PNG,Papua New Guinea,Melanesia,Oceania,-4.08,145.037,1957,
Geophysical,Earthquake,Ground movement,MNG,Mongolia,Eastern Asia,Asia,45.5,99.5,1957,1200.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,34.3,47.8,1957,3000.0
Meteorological,Storm,Tropical cyclone,LKA,Sri Lanka,Southern Asia,Asia,,,1957,200.0
Geophysical,Earthquake,Ground movement,TUN,Tunisia,Northern Africa,Africa,36.2,8.9,1957,13.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,40.7,30.9,1957,53.0
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1957,8.0
Meteorological,Storm,Storm (General),SPI,Canary Islands,Northern Africa,Africa,,,1957,26.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1957,40.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,33.4,52.5,1957,44.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1957,39.0
Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,,,1957,238.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1957,89.0
Hydrological,Flood,Flood (General),CHN,China,Eastern Asia,Asia,,,1957,560.0
Hydrological,Flood,Flood (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1957,247.0
Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,,,1957,75.0
Hydrological,Flood,Flood (General),TUR,Türkiye,Western Asia,Asia,,,1957,99.0
Hydrological,Flood,Flood (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1957,122.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1957,92.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1957,109.0
Hydrological,Flood,Flood (General),ESP,Spain,Southern Europe,Europe,,,1957,86.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1957,53.0
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1957,112.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,34.4,47.9,1958,191.0
Meteorological,Extreme temperature,Cold wave,USA,United States of America,Northern America,Americas,,,1958,
Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,,,1958,
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-16.5,-72.0,1958,28.0
Meteorological,Storm,Tropical cyclone,PYF,French Polynesia,Polynesia,Oceania,,,1958,
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1958,
Geophysical,Earthquake,Ground movement,CHL,Chile,Latin America and the Caribbean,Americas,,,1958,
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1958,681.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1958,1175.0
Meteorological,Storm,Storm (General),IND,India,Southern Asia,Asia,,,1958,
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1958,500.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1958,5.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-9.5,112.5,1958,8.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1958,56.0
Meteorological,Extreme temperature,Heat wave,IND,India,Southern Asia,Asia,,,1958,651.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1958,30.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1958,52.0
Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,,,1958,31.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1958,49.0
Hydrological,Flood,Flood (General),ARG,Argentina,Latin America and the Caribbean,Americas,,,1958,360.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1958,45.0
Hydrological,Flood,Riverine flood,FRA,France,Western Europe,Europe,,,1958,35.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1958,53.0
Geophysical,Earthquake,Tsunami,COL,Colombia,Latin America and the Caribbean,Americas,1.5,-79.5,1958,111.0
Hydrological,Flood,Flood (General),MEX,Mexico,Latin America and the Caribbean,Americas,,,1959,2000.0
Meteorological,Storm,Tropical cyclone,NCL,New Caledonia,Melanesia,Oceania,,,1959,1.0
Meteorological,Storm,Tropical cyclone,NIU,Niue,Polynesia,Oceania,,,1959,
Hydrological,Flood,Flood (General),CHN,China,Eastern Asia,Asia,,,1959,2000000.0
